design_id,design_label,w_cost,w_gwp,w_profit,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,GWP_annual_ops,Annual_Profit,FoM,FoM_energy_rating,FoM_cost_rating,FoM_co2_rating,FoM_time_rating,Cost_Rating_Norm,GWP_Rating_Norm,Profit_Rating_Norm,Profit_Utility,Utility,Utility_Norm_star_at_design_scenario,AR,CL_cruise,CL_climb,Gamma_deg,SPL_hover,MTOM,m_battery,m_empty,P_req_total_hover,P_req_total_climb,P_req_total_cruise,E_total_req,E_trip,E_hover,E_climb,E_reserve,C_rate_hover,C_rate_climb,C_rate_cruise,C_rate_avg,DOD,n_battery_lifecycle,RPM_hover,FC_a
177,scenario_177,0.55,0.05,0.39999999999999997,10.20769446641383,1.0207694466413841,0.8928620157240849,1.4504490777356382,64.65987896685667,52.45781695920259,2.8857853827183653,103.44509243416698,33.46605666172204,151425.53146850303,1237731.3012530566,-0.1092229137346005,0.6958583098310732,-0.13231383207068742,0.1447771879623556,1.5735562094846571,0.9725499888825945,0.6567415782594902,0.795425102867474,0.6419697465493781,0.1912541503789909,0.885909613945391,9.99999999999999,0.7000000002643706,1.0594771975374655,4.999999999999998,77.00000000757524,1903.9705445444527,578.704819039029,932.4657255055731,497522.65439633216,232017.6114976236,117107.52365801799,92592.77104624467,53556.92982690534,8292.04423993887,16971.65861880765,39035.84121933933,3.4388699594552925,1.6037026398563707,0.809445643480083,0.9816204535455021,0.370184785506639,1367.6552701298986,984.3235258853248,4524.749748652079
178,scenario_178,0.55,0.1,0.35,10.20805386150185,1.0208053861501853,0.8989365625091688,1.450508976916975,64.65971170644873,52.45781695920255,2.7488547274667137,103.14357209744699,32.69820044787774,145926.29470542024,1222137.1771949506,-0.0836029769096632,0.6961282862430235,-0.12887343403926144,0.16538453730312705,1.5735555162439705,0.9825812729573828,0.6776179013224762,0.7765949995726017,0.6224008026829176,0.16349834594774007,0.8799897401092187,9.999999999999998,0.7000004702284799,1.0594724275964917,5.000000000000003,77.00001354468944,1904.0960452646013,578.3243567624974,932.9716885021044,497551.2993411081,231671.22081329147,117044.75696227264,92531.8970819996,53516.97809457539,8292.521655685136,16946.320781712984,39014.918987424215,3.4413304127561712,1.6023618449010455,0.8095440255533961,0.9817649226298417,0.3701519914822014,1449.6058985365828,984.2746694816791,4462.823418616957
179,scenario_179,0.55,0.15000000000000002,0.29999999999999993,10.22544592639354,1.0225445926393548,0.9050823134295888,1.4534076543989234,64.51803211853466,52.45781695920257,2.614948965406631,102.90347093223156,31.885592366449146,140044.0878272257,1203818.878321697,-0.05899239174630083,0.696947800932948,-0.1261338391411651,0.18719291536820148,1.572967008811852,0.9905692018021308,0.6997109293212526,0.7544754205129232,0.5994133132257325,0.13852931974530913,0.8761123265432368,9.999999999999993,0.7000004792019747,1.0548345867115232,5.0,76.91439630689985,1902.2262069669532,576.6839384664327,932.7422685005208,495827.7245657537,230959.1960759956,116621.17720395961,92269.43015462926,53395.70441997605,8263.795409429229,16894.237490744123,38873.7257346532,3.439164446884379,1.6019811246360147,0.8089087933614978,0.9807903528964934,0.37036373554616736,1540.611377207866,979.8710326362411,4392.080480041003
180,scenario_180,0.55,0.2,0.24999999999999994,10.335113224033734,1.0335113224033756,0.9092931293475408,1.4716855373389561,63.62887606453863,52.45781695920257,2.507399724606232,102.72239398418691,30.884006896186065,132820.12108747094,1179527.0738050472,-0.03389686809788627,0.700500416583346,-0.12406772054244533,0.21407297612465118,1.5692138048284507,0.9965934531842803,0.7269418372378806,0.7251427573531998,0.5689297184287391,0.11680977853377005,0.8748004560372302,9.999999999999979,0.7000000193367252,1.0259598258379543,5.0,76.37285787644068,1890.0535943524656,568.6428104572776,928.6107838951881,484977.0259435924,228511.15036751283,114338.60854118729,90982.84967316443,52869.98015943532,8082.950432393207,16715.167480586584,38112.8695137291,3.4114703784162512,1.6074143287506204,0.8042912453196492,0.9737910629270088,0.37190291822678345,1631.4856344026516,952.6200995860538,4300.611689860528
181,scenario_181,0.55,0.25,0.19999999999999996,10.442245526118233,1.044224552611823,0.9137276164591239,1.4895409210197057,62.79545357464934,52.45781695920261,2.4016116726479537,102.66503692394609,29.959764266506102,126130.8692945988,1154918.9111081467,-0.010197449799195374,0.70367666508638,-0.12341326678556916,0.23887734757082696,1.5655993541311817,0.9985016659809007,0.7520699632827069,0.695428087663959,0.5380491282347643,0.09945186580759653,0.876279024642964,10.000000000000004,0.7000004176973932,0.9992599970344,4.9999999999999964,75.8596322748217,1879.2284953766139,561.3518362450181,925.0766591315961,475052.87865386065,226359.85147740404,112249.02666446134,89816.29379920292,52399.951577715794,7917.547977564344,16557.80395066196,37416.34222148712,3.385063327353293,1.612962401559529,0.7998479343387558,0.9671272055476609,0.3733840218870813,1729.5183162331696,927.2517080049272,4210.0087361371
182,scenario_182,0.55,0.30000000000000004,0.1499999999999999,10.548782776438843,1.054878277643884,0.9183566356418793,1.5072971294064736,61.99870950186933,52.457816959202546,2.299252536494271,102.72579607360089,29.106738958730144,119930.15796235806,1130074.6953228728,0.01208533010238147,0.7065705289397096,-0.12410653895797862,0.2617704233797083,1.5620531189587719,0.9964802690265192,0.7752618468475704,0.6654283808658317,0.5068723168732094,0.08630337811800563,0.8804569591487313,10.000000000000002,0.7000004073137952,0.9740637729817834,5.0000000000000036,75.36377311945111,1869.4135083135614,554.6074081506778,922.0061001628835,465783.60934233613,224437.5538990672,110296.42312839317,88737.18530410845,51971.7109279774,7763.0601557056025,16417.19144261695,36765.47437613105,3.359375316644095,1.6187129894095544,0.7954918849437901,0.9606590767164537,0.3748360383520699,1834.147940277585,903.1661851315223,4120.357080619873
183,scenario_183,0.55,0.35000000000000003,0.09999999999999992,10.652511656550356,1.0652511656550363,0.923220111205507,1.5245852760917264,61.251687742101865,52.457816959202546,2.2001362301221805,102.8979183500484,28.323467160439193,114202.79798332597,1105172.2890344507,0.03293139471082822,0.7091626413850639,-0.12607048323947026,0.2827914886327258,1.55864439301592,0.9907539307323043,0.7965572857753638,0.6353584082944564,0.4756224827060498,0.07720050351035032,0.8872455527535904,9.999999999999993,0.7000002532657433,0.9507320094269426,5.0000000000000036,74.89415368666377,1860.6960628937763,548.4747851957907,919.4212776979857,457284.4632083802,222747.6980443042,108503.52445060335,87755.96563132651,51588.124147792056,7621.40772013967,16293.581616203734,36167.84148353445,3.3349534057077346,1.6244881555660886,0.7913109399322377,0.9545092775678674,0.37622968668925394,1945.7481693494785,880.7385418863308,4032.091033785537
184,scenario_184,0.55,0.4,0.04999999999999993,10.750453432384845,1.0750453432384832,0.9278798010802557,1.5409089053974734,60.57052788555174,52.45781695920256,2.102462039557197,103.17523835299338,27.602603686511586,108883.52373260453,1080120.3467535882,0.05239574176008813,0.7114142910958482,-0.12923475137005724,0.302137669814038,1.5554629132171236,0.9815277678823152,0.8161559795082384,0.6051078691087938,0.44418499699583613,0.0719852045218755,0.8965580575940084,10.000000000000012,0.700000596837782,0.9297044866923518,5.000000000000003,74.46191504601312,1853.155137156487,543.056060180988,917.2990769754991,449692.56872456864,221314.11632590598,106902.14940112231,86888.96962895809,51254.91982858398,7494.876145409477,16188.717768283863,35634.0498003741,3.31231047177484,1.6301382678771477,0.7874115196541167,0.9488230780583448,0.37752949344862774,2066.5776650202515,860.4282950210019,3944.6830802346394
185,scenario_185,0.55,0.45,-5.551115123125783e-17,10.848112927775915,1.0848112927775917,0.9328903827199737,1.5571854879626525,59.913588515308646,52.457816959202574,2.010321959736772,103.55145029089685,26.941859321285495,103971.21108986132,1055233.2255655318,0.07050161543698238,0.7134950749483792,-0.13352739320192208,0.3198704037734212,1.5523260315077536,0.9690115679387568,0.8341201667894061,0.5750563534906715,0.4129543439811373,0.07050161543698236,0.908310437421549,9.999999999999998,0.7000003463395854,0.9096466382875272,5.0,74.04133520338118,1846.2665454899238,537.9708490505681,915.4956964393557,442513.23240083264,220015.41691415347,105385.00564436695,86075.33584809091,50947.00063330193,7375.220540013877,16093.720311313076,35128.33521478898,3.2902394855170845,1.635890995227308,0.78357409759547,0.9432725984297278,0.37880863413484334,2193.1077735847853,840.9675334220094,3859.095612147249
186,scenario_186,0.6000000000000001,0.0,0.3999999999999999,10.207070620469278,1.0207070620469272,0.8801773083712924,1.4503451034115455,64.66016831684377,52.45781695920258,2.916880154143048,103.52033624223756,33.68481256860522,152862.44168214497,1241020.5984596065,-0.13317237664509027,0.6952679289788875,-0.13317237664509027,0.13890632397477454,1.5735574087389792,0.9700467016355859,0.6507940858752511,0.7993969711132364,0.6460974597928559,0.17853555793008813,0.9017868094266461,10.000000000000005,0.7000000000268988,1.0594866794228028,4.999999999999999,76.99999999885976,1903.7548660009527,579.5390269802878,931.4158390206989,497473.7800353449,232767.98712769087,117245.8457079227,92726.24431684606,53644.29574753849,8291.229667255748,17026.547206562573,39081.94856930757,3.4335826018651594,1.6065733370229653,0.8092352041852093,0.9813102089645761,0.37025493193826353,1350.5886874552177,984.4089011873716,4538.022628768171
187,scenario_187,0.6000000000000001,0.05,0.3499999999999999,10.20735584431235,1.0207355844312354,0.8864589261319412,1.450392640718725,64.66003599492763,52.457816959202574,2.7826033676453994,103.2069485464171,32.926579174161844,147454.86897251356,1226089.678954589,-0.10737718612896019,0.6955648806754613,-0.1295965700394643,0.15925542079708896,1.573556860312328,0.9804728010374246,0.671408785625215,0.7813676957580259,0.6273607661139026,0.1497810971560417,0.8953328134190246,9.999999999999996,0.7000000663824193,1.0594824435481398,5.0,77.00000194024366,1903.8536518709438,579.1190505281417,931.9346013583231,497496.1952127115,232391.74174215418,117176.08780245035,92659.04808450266,53600.35215035254,8291.603253545192,16999.025553361276,39058.69593415012,3.4362274545035794,1.6051396791745594,0.8093402397699663,0.9814653338175346,0.3702199200766778,1428.9526987592064,984.3699117981749,4478.292998266409
188,scenario_188,0.6000000000000001,0.1,0.29999999999999993,10.20767792892147,1.0207677928921473,0.8925872154110286,1.4504463214869112,64.65988696825832,52.45781695920256,2.6533521495064734,102.9689221122825,32.20458433552433,142240.45865248214,1210298.7535572296,-0.0832359891503192,0.6958459088352736,-0.1268806481738537,0.17863196499088782,1.573556242647808,0.9883917056263726,0.6910382386783376,0.7622999523409575,0.607544857791706,0.12399826493228831,0.8908288329459445,9.999999999999998,0.7000001210791101,1.0594776426074701,5.000000000000003,77.00000379086455,1903.9651751276651,578.7223019144122,932.442873213253,497521.4952173092,232033.4778504389,117110.41005429189,92595.56830630597,53558.76495487534,8292.024920288486,16972.819213133957,39036.80335143063,3.4387580611392305,1.6037638576075095,0.8094411407121576,0.9816138704979699,0.3701862864292808,1512.6637611314516,984.3258789029026,4416.77672875843
189,scenario_189,0.6000000000000001,0.15000000000000002,0.2499999999999999,10.288454164382657,1.0288454164382659,0.8971402089832949,1.4639090273971096,63.99718943798022,52.45781695920256,2.5417542041269607,102.7638649798422,31.274212235195677,135520.77307321024,1188314.7871757715,-0.0589125620585402,0.6986070238053484,-0.12454091161594245,0.20360083617106878,1.5707811399948843,0.9952137540807042,0.7163330115603712,0.735754033105521,0.579957350954008,0.10080491619459678,0.8885167124588584,9.999999999999998,0.7000001583311755,1.0378718683320252,5.000000000000003,76.59772689727316,1894.7734084780311,572.5624385183835,929.4109699596479,489380.70458863874,230073.41302507816,115379.46411534648,91609.99016294137,53150.1687911592,8156.345076477312,16829.444100908495,38459.821371782156,3.418880958066382,1.6073245294989156,0.8060568165380407,0.9764630266694285,0.37131439448731973,1600.8198633564868,963.9692659881625,4333.307328543884
190,scenario_190,0.6000000000000001,0.2,0.1999999999999999,10.39178075629284,1.0391780756292832,0.9014882242029079,1.4811301260488068,63.178383919684656,52.45781695920257,2.440264524170435,102.66260558507389,30.360946654238553,128923.7701512005,1164903.7229980594,-0.03551149085968527,0.7018127850385057,-0.12338552479787897,0.2281106109548959,1.5672719176189145,0.9985825542260335,0.7411626957728799,0.707484875115845,0.5505789902945253,0.08170660537115679,0.8888790467133652,10.000000000000009,0.7000002180485888,1.01148395904249,5.0,76.09591426439906,1883.8756695098082,565.2670759293366,925.8085935804717,479523.78029648087,227870.11692105446,113300.87790344887,90442.73214869389,52675.77284754427,7992.063004941348,16668.27707107713,37766.95930114962,3.3932546275270807,1.612477546451265,0.8017511206869756,0.9699715074205141,0.3727496264376749,1691.8979131517683,938.9715039205762,4246.368587232508
191,scenario_191,0.6000000000000001,0.25,0.1499999999999999,10.489328096137497,1.0489328096137487,0.9056779799678171,1.4973880160229158,62.433872789812284,52.457816959202596,2.3404337933605492,102.67001268180697,29.525847560648927,122860.47766406232,1141485.6195554817,-0.013472207840884612,0.7045953451902671,-0.12347004102420145,0.2505225917990759,1.5640012082887007,0.9983361274267429,0.7638672049675126,0.6792072171242425,0.5211917961168212,0.06672739275277123,0.8918495602665604,10.000000000000009,0.7000009220959446,0.9877862163154817,4.999999999999997,75.63502024866044,1874.4401923724836,558.8430348834975,922.7971574889863,470758.35655294295,225993.05456344306,111452.64721498726,89414.8855813596,52264.003176363854,7845.972609215716,16530.97343565926,37150.88240499575,3.3695211511481555,1.617578035024135,0.7977384722221463,0.9639801805166599,0.37408717592595114,1789.5270126658525,916.3888847444636,4161.116032713205
192,scenario_192,0.6000000000000001,0.30000000000000004,0.09999999999999987,10.589046907839306,1.058904690783931,0.9102724426989041,1.5140078179732175,61.699723564873395,52.45781695920259,2.2445836960431373,102.78186429342978,28.746147286208192,117177.25108368626,1117756.3936297072,0.0073184108623372685,0.7072247819734692,-0.12474628682780144,0.27144780624261466,1.5606987267819672,0.9946149346786289,0.7850655420103697,0.6505538747739593,0.49141417677726856,0.05572798745383032,0.8973440108876842,9.999999999999996,0.7000009813494764,0.9646924611025628,4.999999999999998,75.17613726835219,1865.588755105218,552.6894720581304,920.0992830470877,462296.6691822103,224248.5601592787,109666.2674242554,88430.31552930087,51874.89305454907,7704.944486370172,16403.36690053983,36555.4224747518,3.345796817592263,1.6229624155800297,0.7936917416999104,0.9579926239591906,0.37543608610002976,1892.9517405307324,894.2613214148273,4076.2767238692013
193,scenario_193,0.6000000000000001,0.35000000000000003,0.04999999999999988,10.685649954856846,1.0685649954856846,0.9151079564193503,1.530108325809474,61.01292844360775,52.45781695920256,2.1521633593068845,102.99098894115279,28.030279429817718,111927.09128887192,1094107.4010629738,0.026791063648376398,0.7095851461539889,-0.12713243442293734,0.2906599174849142,1.5575373107164787,0.9876575640044983,0.8045284158804575,0.6219974152259938,0.4617372416501438,0.04853837254846471,0.9052793547221588,10.0,0.7000006392312708,0.9433350618297696,5.000000000000003,74.7428400531144,1857.723819259397,547.0894507699115,917.8343684894858,454542.5616208371,222708.2573767848,108026.13361770705,87534.31212318585,51525.600917283504,7575.709360347285,16290.696604412962,36008.71120590235,3.3233509509727552,1.6283133009665638,0.7898242853389574,0.952320172684846,0.3767252382203475,2002.3381256856967,873.6931748534482,3993.0779701684833
194,scenario_194,0.6000000000000001,0.4,-1.1102230246251565e-16,10.77877107241118,1.0778771072411177,0.9199887718585282,1.5456285120685298,60.37221464040975,52.45781695920258,2.062583584052258,103.29184114330226,27.37054547409989,107049.63227199022,1070475.6098529433,0.045007088471774384,0.7116949529573979,-0.13056520892592724,0.3083655345683268,1.5545231622132432,0.9776485081075833,0.8224651323475066,0.5934617265352001,0.4320818923705147,0.045007088471774336,0.9155751578035526,10.000000000000002,0.7000003228222472,0.9236262224371369,4.999999999999999,74.33507233518705,1850.7511891275988,542.0082122218168,915.9429769057822,447447.3540014485,221358.21748653447,106523.7813501658,86721.31395549071,51213.38683876877,7457.455900024142,16191.94368651502,35507.927116721934,3.3021444613708586,1.6336152294013107,0.786141456517791,0.9469623321579248,0.37795284782740285,2118.623380310968,854.6267896910554,3911.125277838865
195,scenario_195,0.65,0.0,0.35,10.206866246821836,1.0206866246821853,0.8748956907036047,1.450311041136973,64.66026313052075,52.457816959202574,2.814377503663515,103.27347784390454,33.1443733627987,148904.6641022396,1229709.9164940503,-0.13035568057442137,0.6950111158201148,-0.13035568057442137,0.15341036693321597,1.573557801706117,0.9782594369583958,0.665487440246683,0.7857391786682568,0.6319037737832655,0.136435128450769,0.9108773465568472,9.999999999999982,0.7000000015094844,1.0594897888007104,5.0,77.00000005884932,1903.6842168492637,579.9028139425993,930.9814029067857,497457.77120859607,233091.57325189406,117306.45203856872,92784.45023081591,53682.299551293,8290.962853476602,17050.216932314474,39102.15067952291,3.431318208832393,1.6077974974266376,0.809145596249375,0.9811774847825346,0.3702848012502084,1410.0128910906885,984.4368748073733,4492.6076131332275
196,scenario_196,0.65,0.05,0.3,10.207087042287295,1.0207087042287288,0.8806235717125221,1.4503478403812151,64.660160619814,52.4578169592026,2.6903609148168064,103.02630680417782,32.448363314330365,143896.39891777927,1214935.7517974253,-0.10613363426573193,0.6952893384788625,-0.12753541721258035,0.17208954404329738,1.5735573768376263,0.9864825735518725,0.6844104239576098,0.7678991867394832,0.613363790482837,0.10971559315883872,0.9058039500284425,10.000000000000007,0.7000002772539151,1.0594868467815672,4.999999999999997,77.0000081428934,1903.7612925043693,579.5087021681226,931.4525903362469,497475.36022630375,232740.95210141942,117240.79447969038,92721.39234689964,53641.12752033618,8291.25600377173,17024.569644455678,39080.264826563456,3.433773183146989,1.6064708000460597,0.8092426846468813,0.9813213498234841,0.3702524384510397,1488.1544628816418,984.4068473364182,4434.627334631372
197,scenario_197,0.65,0.1,0.24999999999999997,10.246223439940344,1.0246223439940334,0.8859312433012717,1.4568705733233909,64.33730172409216,52.45781695920255,2.5740362612959418,102.81991861694092,31.646049870000937,138090.02527703348,1196371.4208873042,-0.08267354205839986,0.6968002340012165,-0.1251804930943479,0.1936216396752624,1.5722125304579304,0.9933489048858567,0.7062235633964924,0.7454825208635912,0.5900675573539413,0.08551173279468541,0.9026697747313539,10.00000000000001,0.7000002735377097,1.0489328692735695,5.000000000000003,76.8044792608195,1899.2783849917328,576.2710858651479,930.207299126585,493499.7947861969,231579.01153497258,116357.49607027082,92203.3737384237,53417.5417150001,8224.996579769948,16939.575843761882,38785.8320234236,3.4254697616508887,1.6074310664905638,0.8076580548585731,0.9789003677782698,0.3707806483804757,1572.966294820847,974.4624198760768,4363.578577556902
198,scenario_198,0.65,0.15000000000000002,0.19999999999999996,10.34412329683126,1.034412329683125,0.8900926271644545,1.4731872161385429,63.547814058204246,52.45781695920254,2.4759850093460147,102.6810599174817,30.748157936833756,131611.78429771823,1174137.0767904385,-0.05959954512509801,0.6999688270080302,-0.12359609185142437,0.21771882402231615,1.568866411060139,0.9979685967968028,0.7306352719097323,0.7186342673497886,0.5621658534866464,0.06475353459725083,0.9020017321743395,10.00000000000001,0.7000002131295918,1.0233476667846044,5.0000000000000036,76.32281754758094,1888.5299084728686,569.1159865003956,926.6139219724729,483896.9315757819,229372.96333106194,114329.73548636792,91058.55784006331,52948.646011274,8064.948859596365,16778.207502920268,38109.91182878931,3.4010426208643882,1.6121350921208217,0.803560175418045,0.9726910546196724,0.372146608193985,1658.1641661562712,950.2957246587013,4280.31443600913
199,scenario_199,0.65,0.2,0.14999999999999997,10.437773791941279,1.0437773791941283,0.8945726126106486,1.4887956319902131,62.819783196515914,52.45781695920255,2.379363498264615,102.64423010864479,29.919129115653895,125609.28154435601,1151792.4247106311,-0.037730268946680905,0.7027834665499492,-0.12317585750438596,0.2399678938658605,1.5657062276890061,0.999193888194664,0.7531747437371838,0.6916528155424942,0.5341257249974769,0.04804813014494275,0.9038588984053425,9.999999999999996,0.7000007197137694,1.000034889904342,5.000000000000003,75.87431191151425,1879.0753687751956,562.6914993286462,923.5838694465497,475232.5979419399,227435.70798506218,112495.53220397676,90030.6398925834,52532.12915792448,7920.543299032332,16636.50086187029,37498.51073465892,3.3782816943845453,1.616770171622769,0.7996959779075851,0.9668914004208954,0.3734346740308049,1749.3561817484115,928.142485632151,4198.293374743865
200,scenario_200,0.65,0.25,0.09999999999999998,10.534460438949038,1.053446043894905,0.8989722416869692,1.504910073158173,62.094051177123035,52.457816959202574,2.287123164264412,102.70459549366517,29.14496697461385,119983.06657831652,1129177.6019215488,-0.01702877138049695,0.7054553279928696,-0.12386463675572784,0.26074447859510336,1.5624822695120124,0.9971855914011191,0.774222511103122,0.6643451291647976,0.5057465614060817,0.03524876189816089,0.9081607751029876,9.99999999999999,0.7000001854979134,0.9770615992863894,5.0,75.42295793117253,1870.0784445441589,556.4961144221245,920.7823301220344,466771.3552391747,225636.70592118078,110707.91211137259,89039.37830753994,52136.74093708241,7779.522587319579,16504.907192382667,36902.63737045753,3.3550735981247835,1.6218385003854765,0.7957497581188587,0.9610215244314375,0.3747500806270471,1845.1604931470717,906.1947436524637,4116.767971733349
201,scenario_201,0.65,0.30000000000000004,0.04999999999999993,10.626778020836895,1.0626778020836904,0.903563501562282,1.5202963368061493,61.42435719806952,52.45781695920258,2.1972473168595923,102.85599772899896,28.432801289593925,114777.45536149135,1106631.4726840935,0.0024444890740911995,0.707827369603889,-0.12559216186419064,0.27985723277370184,1.559439666282346,0.992148588429072,0.7935847310692984,0.6371203911250779,0.47745360081337784,0.026194944661055496,0.9148280213559402,9.999999999999991,0.7000000319345464,0.9560995189486025,4.999999999999999,75.00266476139444,1862.171192066617,550.9272471193145,918.4439449473025,459119.9513661296,224062.43207898395,109087.916377143,88148.35953909035,51785.72074670935,7651.999189435494,16389.751976147898,36362.638792381,3.3334343419518526,1.6268023282606574,0.7920313758126234,0.9555384308718192,0.3759895413957921,1946.803582401482,886.0659112206064,4036.7972959280155
202,scenario_202,0.65,0.35000000000000003,-5.551115123125783e-17,10.715795166816205,1.0715795166816204,0.9082056749699197,1.535132527802701,60.798827060005145,52.45781695920255,2.1101338906513094,103.09286721149466,27.7754530866589,109938.85149515074,1084128.3485218657,0.020732914001594563,0.70995592200243,-0.1282948827159516,0.2974988221913231,1.5565371680709488,0.9842681744795176,0.81145658416096,0.6099475822610991,0.4492146069519867,0.02073291400159454,0.9237841178680224,10.0,0.7000000344116577,0.9367253261270744,5.000000000000003,74.6067473103003,1855.1300301378853,545.8614487485108,916.4685813893872,452106.4142171539,222673.969843146,107601.29744395376,87337.83179976176,51470.732651777165,7535.106903619232,16288.188534822717,35867.09914798459,3.312975593009487,1.631725195861826,0.7884879776042055,0.9503551053321012,0.37717067413193156,2054.3801017873725,867.3775048879756,3958.1299052852014
203,scenario_203,0.7000000000000001,0.0,0.29999999999999993,10.206695340696552,1.0206695340696545,0.8696372566367148,1.4502825567827582,64.66034251283176,52.457816959202574,2.723262399026108,103.08456996455394,32.669668449507846,145386.28513576707,1218940.5529317036,-0.1282002097252285,0.6947488037172658,-0.1282002097252285,0.16615026511413875,1.5735581307151436,0.9845442156978531,0.6783936236580687,0.7727350350854942,0.6183893839885068,0.09577666838889207,0.9210014615141454,10.000000000000005,0.700000085083864,1.0594925167325668,5.0,77.00000260488733,1903.6253672924888,580.2749125815493,930.5504547153796,497444.47403350635,233420.46019128995,117368.60673470654,92843.98601304792,53721.117101479074,8290.741233891773,17074.274402881394,39122.86891156885,3.4290262304841415,1.6090336158276426,0.8090551853262278,0.9810432224700987,0.3703149382245908,1467.005340052669,984.46032804635,4450.191631435343
204,scenario_204,0.7000000000000001,0.05,0.24999999999999994,10.207026204974785,1.02070262049748,0.8754250660554492,1.4503377008291307,64.65906785709979,52.4578169592026,2.6053588929548646,102.88937511688391,32.0095432972673,140599.6155259212,1203976.0553691508,-0.10531704454148602,0.6950418421157963,-0.12597300350433566,0.1838663809384087,1.5735528476616736,0.9910381556695752,0.6963409758989022,0.7546652137984011,0.5996105534687407,0.07091485496107061,0.917210061213248,9.999999999999984,0.7000001131836473,1.0594507879116377,4.999999999999997,76.99928576967508,1903.6738062220181,579.8552120456189,931.0185941763996,497444.54651180987,233055.6770088613,117297.2439723981,92776.83392729904,53677.75260316634,8290.742441863496,17047.59118861115,39099.0813241327,3.431508667530434,1.6076818637996555,0.8091485014584637,0.9811815423863495,0.3702838328471787,1546.8176674933593,984.3979921801347,4392.428039981576
205,scenario_205,0.7000000000000001,0.1,0.19999999999999993,10.30200163316615,1.0302001633166147,0.8795823724653331,1.4661669388610248,63.88070838664386,52.45781695920262,2.5084491502468182,102.7149793134525,31.107519235712033,134098.87323394386,1182358.4886127694,-0.08247592049289923,0.6982415473263366,-0.12398311789548683,0.20807446132521384,1.5702874160390745,0.9968401319631214,0.7208650279025146,0.7285617267740776,0.5724828386443102,0.0485158313345426,0.9155869405192519,10.000000000000002,0.7000000547974092,1.0340970999817325,4.999999999999996,76.52638761707638,1892.8571304262982,572.6832083175542,927.3739221087443,487885.9818985061,230799.92193269977,115275.18146117384,91629.31333080868,53204.25284375073,8131.433031641768,16882.58688211415,38425.06048705795,3.407719834020152,1.6120599911476408,0.8051584526100053,0.9751070850178631,0.3716138491299981,1628.5409968369902,960.5164303106693,4310.818622913387
206,scenario_206,0.7000000000000001,0.15000000000000002,0.1499999999999999,10.394926038996342,1.039492603899634,0.8837023288682582,1.481654339832724,63.146274561368294,52.45781695920262,2.415969738129431,102.64048594906617,30.28352812639931,128144.066703846,1160912.248074448,-0.06078228879869633,0.7011323636307101,-0.1231331360104272,0.23018833152271437,1.5671324495063832,0.9993184526892618,0.7432675354148502,0.7026651183388412,0.5455701197460103,0.030170572483009604,0.9164128149455371,10.000000000000002,0.700000506861408,1.0104564975601942,4.999999999999996,76.07583603682043,1883.1014360930574,566.120068501726,924.1813675913312,479058.64695030154,228794.7559651691,113408.24334881404,90579.21096027616,52776.46317733816,7984.310782505026,16735.91270485959,37802.74778293801,3.38485542982542,1.6165811367238012,0.8013017001778892,0.9692914757074393,0.372899433274037,1713.4951754824222,938.1143674341025,4231.477460915061
207,scenario_207,0.7000000000000001,0.2,0.09999999999999992,10.4851122783353,1.048511227833529,0.8883995751301623,1.4966853797225494,62.457816297245714,52.45781695920262,2.326231244817805,102.65714071165651,29.521845598141716,122623.5727454202,1139492.4637322235,-0.04022246651722402,0.7037587725338632,-0.12332316966803358,0.25062999451060947,1.564107607949042,0.9987643651721171,0.7639760095336282,0.6768004560971478,0.5186906005205111,0.015668840186549446,0.9196103031369225,10.00000000000001,0.7000002958834343,0.9885431129901439,4.999999999999996,75.6495811837818,1874.3689099795356,560.1044313347146,921.464478644821,470952.4937257944,226987.01175624586,111686.72365606629,89616.70901355435,52387.80112819892,7849.20822876324,16603.679563651316,37228.90788535543,3.363319176772278,1.6210335005944625,0.7976135692404335,0.9637797754899391,0.3741288102531887,1803.0111142373494,917.2320644428605,4153.655378278208
208,scenario_208,0.7000000000000001,0.25,0.04999999999999993,10.572625234091735,1.0572625234091735,0.8925955121960649,1.5112708723486221,61.8109248210026,52.45781695920256,2.238528907089835,102.75861500002938,28.816068077079827,117475.84729856405,1117980.398097726,-0.020783030898145552,0.7061081414857718,-0.12448100845846541,0.2695713062707501,1.5612039935979274,0.9953884157286121,0.7831645493600039,0.6508243630204034,0.49169527822574777,0.004840884558049093,0.9251042465010497,10.0,0.7000000426878416,0.9681716220030915,5.000000000000003,75.24556437073184,1866.5142571974868,554.6348579617286,919.0793992357582,463478.57656328625,225407.65413462685,110104.32355093543,88741.57727387658,52040.13609023145,7724.642942721437,16488.152478366224,36701.44118364514,3.3425852696425187,1.6256291929648647,0.7940671017726255,0.9585234309097427,0.3753109660757915,1898.089877692319,897.7259033738667,4076.7479790903126
