tag,success,elapsed_s,gwp_eps,profit_eps,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,Annual_Profit,Utility_Norm,MTOM,AR,SPL_hover,pareto_flag
epsilon_run,1,3.0324292182922363,32.29580881191458,1159802.9602204743,10.370552981686266,1.037055298168627,0.8465029738823262,1.4775921636143778,63.32997522961545,52.457816959202574,2.3963111298663815,102.62557288373566,30.409530205987025,1159802.6744852809,0.0,1885.2013003178938,9.999999999999996,76.18867757169282,1
epsilon_run,1,1.5532519817352295,32.29580881191458,1076821.4560324016,10.398533775216631,1.039853377521663,0.8461278212250036,1.4822556292027715,63.111469839540874,52.457816959202596,2.361361990985398,102.6198615050831,30.137188150795986,1152047.0115835376,0.0,1882.3307256229125,10.000000000000002,76.054096685107,0
epsilon_run,1,0.9488539695739746,32.29580881191458,993839.951844329,10.398533775216633,1.0398533775216634,0.8461278212250034,1.4822556292027715,63.111469839540874,52.457816959202596,2.361361990985398,102.6198615050831,30.137188150795986,1152047.0115835376,0.0,1882.3307256229125,9.999999999999998,76.054096685107,0
epsilon_run,1,0.98124098777771,32.29580881191458,910858.4476562564,10.398533775216638,1.0398533775216623,0.846127821225003,1.4822556292027715,63.111469839540874,52.457816959202596,2.3613619909853982,102.61986150508305,30.137188150795957,1152047.0115835376,0.0,1882.3307256229111,10.000000000000014,76.05409668510697,1
epsilon_run,1,0.9790210723876953,32.29580881191458,827876.9434681837,10.398533775216636,1.0398533775216616,0.8461278212250029,1.4822556292027715,63.111469839540874,52.457816959202596,2.361361990985398,102.61986150508305,30.137188150795957,1152047.0115835376,0.0,1882.3307256229114,10.00000000000002,76.05409668510697,1
epsilon_run,1,0.9532880783081055,32.29580881191458,744895.4392801111,10.398533775216624,1.0398533775216625,0.8461278212250027,1.4822556292027715,63.111469839540874,52.457816959202596,2.361361990985398,102.6198615050831,30.13718815079598,1152047.0115835376,0.0,1882.330725622912,9.999999999999998,76.05409668510698,0
epsilon_run,1,0.9727358818054199,32.29580881191458,661913.9350920386,10.398533775216626,1.0398533775216627,0.8461278212250026,1.4822556292027715,63.111469839540874,52.457816959202596,2.361361990985398,102.61986150508305,30.137188150795968,1152047.0115835376,0.0,1882.3307256229114,9.999999999999998,76.05409668510697,0
epsilon_run,1,0.8976559638977051,32.29580881191458,578932.430903966,10.398533775216622,1.039853377521663,0.8461278212250026,1.4822556292027715,63.111469839540874,52.457816959202596,2.361361990985398,102.61986150508307,30.137188150795986,1152047.0115835376,0.0,1882.3307256229118,9.999999999999993,76.05409668510698,0
epsilon_run,1,69.30674195289612,36.11425868925206,1491728.9769727646,10.333140556550632,1.0333140556478766,1.122638472296202,1.471356759496571,66.41144148999655,52.457816964181745,3.3870171024964155,106.24491112670401,37.099523235721,1301851.5312033126,0.0,1954.0973480989783,10.000000000069548,77.06974985561506,1
epsilon_run,1,73.89426898956299,36.11425868925206,1408747.472784692,10.333140660523814,1.0333140659838735,1.122640204338952,1.4713567768012268,66.41143699726584,52.4578169631582,3.3870179650113883,106.24491702621943,37.099523240155406,1301851.531291972,0.0,1954.0973845688184,10.000000000662991,77.06974985722319,1
